Depth_m,Soil_Type,Approx_Hardness_MPa
17.135651498619797,Clay,13.566184839846448
110.87919597895662,Quartzite,89.98750146278417
221.90714465183117,Hematite Ore,147.23750505618443
495.9775111167672,Banded Iron Formation,119.04913897228982
752.6533842097879,Basalt,153.3019343931318
388.26355900134166,Banded Iron Formation,126.4608885036114
278.26491103580577,Banded Iron Formation,117.54632543286799
97.49509169842429,Quartzite,85.12068805826249
425.15751134965535,Hematite Ore,154.46390027210956
441.50282864754394,Banded Iron Formation,113.04976991105761
305.49685087406704,Hematite Ore,149.23919179128362
618.1811462468997,Magnetite Ore,162.57149174954742
624.1970921998546,Basalt,168.41584524435495
559.601767073413,Magnetite Ore,164.1189534989854
384.95960071651393,Hematite Ore,151.32197519491845
735.92288678762,Basalt,174.16286277525123
787.4291899991151,Magnetite Ore,175.80128749163654
362.944293657876,Hematite Ore,142.78383767219083
529.6193603667137,Basalt,165.96771238425163
371.81336200463494,Banded Iron Formation,122.33739208866602
201.80175642097123,Banded Iron Formation,123.00989053700806
635.7307784958373,Basalt,166.79867750311197
19.30697882024166,Laterite,29.93511156182117
365.6997029371578,Hematite Ore,143.82510199280117
565.6957516326185,Magnetite Ore,177.37999636005543
98.10037470055892,Quartzite,81.2213882131715
6.647317933093344,Topsoil,7.585124547932869
540.9137839928292,Magnetite Ore,172.18767281270297
411.1113293454081,Hematite Ore,141.6636479399202
785.1497582507699,Magnetite Ore,174.20047115338704
540.7895124088345,Basalt,157.74745817591995
281.7280052007266,Banded Iron Formation,117.59507337669372
75.62858803895995,Sand,9.24096544751989
783.2737354814861,Magnetite Ore,165.39822338865218
650.8225389815518,Basalt,160.95481207760375
686.2141046496783,Magnetite Ore,177.10887020757573
748.6770554818861,Magnetite Ore,162.58512842606294
290.8319778993421,Banded Iron Formation,108.52138012311632
783.4681780495448,Magnetite Ore,155.20875323042065
573.5141046407851,Basalt,160.36055090298703
260.1361717296363,Banded Iron Formation,118.78363629300782
119.45888937943198,Quartzite,89.61475424395842
674.4069029359786,Magnetite Ore,166.7046964367084
85.0120924214913,Quartzite,93.74483226917329
454.63657612324874,Hematite Ore,145.92704361730617
360.1406975774047,Hematite Ore,155.20031122419252
20.566583011769346,Laterite,38.90547941092915
151.17845782583004,Quartzite,89.6619348074311
223.98507328793852,Banded Iron Formation,121.29700798772089
21.14515809208699,Clay,11.399653631098598
137.12936746196328,Shale,42.1032673099416
690.2467264334201,Magnetite Ore,173.91043200552707
739.8720398458739,Magnetite Ore,168.52619135896796
228.27112266219868,Banded Iron Formation,134.8469116805871
120.91264151920713,Shale,33.065668195076476
91.55619091723057,Quartzite,93.51312865410809
303.48855633077216,Hematite Ore,144.64361921544494
31.1992682832825,Clay,8.5248588342597
478.0853712482102,Hematite Ore,142.1552564766352
36.500300995080615,Laterite,27.024769892820753
577.7602525203737,Basalt,158.0254555972595
311.1918680854932,Banded Iron Formation,121.19578600385158
716.5370992673531,Basalt,158.29865599820272
415.2514108108341,Hematite Ore,151.81291093657237
697.2333446303824,Magnetite Ore,170.66921855994775
446.36378284134486,Banded Iron Formation,113.2267644766987
42.927574906219945,Laterite,23.98786793572
227.24549872982553,Hematite Ore,139.52489474968817
189.76212021268086,Dolomite,67.27591805340136
292.83580263405753,Hematite Ore,144.76741801929674
331.6909662778257,Banded Iron Formation,117.19429487494611
209.7045699826743,Hematite Ore,147.49192110279554
628.1263126490157,Magnetite Ore,173.19867059331082
396.16729155024564,Banded Iron Formation,121.80729180470385
710.73184513478,Basalt,159.81487436049972
266.443080399069,Hematite Ore,160.91133919658142
618.3018662654732,Magnetite Ore,176.72528979196872
597.8050780358045,Basalt,161.50637290507638
755.7917026401964,Basalt,156.2973668438559
321.27523068637834,Banded Iron Formation,117.58263328228998
686.0603896409813,Magnetite Ore,161.993893908854
473.80947979179996,Banded Iron Formation,109.55496064819121
30.436694228642924,Laterite,41.67106259908081
300.6314317052937,Hematite Ore,143.7485597316551
134.61319859339235,Quartzite,94.32618079087315
116.31938031835354,Dolomite,54.03744447003311
650.2796935137226,Basalt,164.84448522681322
363.4862557852884,Banded Iron Formation,123.24869220247926
609.1668966534086,Basalt,159.1986794221252
386.38346049669394,Hematite Ore,150.77234522330338
176.21540054696663,Shale,34.04396005374906
585.8087777300752,Basalt,162.6344120667193
336.05190825821285,Banded Iron Formation,121.3132790512642
333.89406721747525,Hematite Ore,153.62849109264778
707.1088704495837,Basalt,151.31451890678807
168.95610202697168,Quartzite,91.4675514071227
348.5476659225916,Banded Iron Formation,126.96136854736909
531.9374461777843,Magnetite Ore,165.6842908501684
679.1068328501603,Magnetite Ore,160.7970092550151
382.9419920785183,Banded Iron Formation,112.13002202103084
314.62980898226976,Banded Iron Formation,115.42215851519298
342.20511324652006,Banded Iron Formation,119.50542648197391
655.4426691371984,Basalt,152.09154408912008
719.736912455227,Basalt,152.4516384210292
511.51003382551306,Magnetite Ore,168.67621314769704
131.02185514927146,Quartzite,93.50087551147922
40.15813702198692,Clay,1.7175581737574674
184.5709002496651,Quartzite,78.90763902548248
174.89598013228394,Shale,44.18665576095357
331.1855630564717,Hematite Ore,151.51773746051384
269.6775097818673,Hematite Ore,157.3213086974684
709.4232858879121,Magnetite Ore,164.94065892053055
793.522582720898,Basalt,159.91293447026422
438.63046238354997,Hematite Ore,153.30227262704852
382.7602950471884,Hematite Ore,157.73175644319562
505.5798002874898,Magnetite Ore,166.93305589287186
97.72333841414537,Shale,43.20189892236039
229.1727040554105,Banded Iron Formation,114.97919397342743
372.3457084850727,Banded Iron Formation,115.0647881440524
272.3407291436143,Hematite Ore,156.7531533214511
537.1921538050905,Basalt,158.73545253089733
505.5547389476807,Basalt,164.40115275517257
139.25149420803845,Dolomite,63.734698384673266
562.6492865311694,Basalt,146.28963852639868
451.13811824407736,Banded Iron Formation,116.59064199394695
492.371985433386,Hematite Ore,154.195546704993
345.5662330729401,Hematite Ore,145.37092015676043
318.2218003128453,Hematite Ore,153.77584092887614
180.66920391157728,Quartzite,83.76813744634826
777.48957942671,Basalt,156.55221518284765
609.349268375867,Basalt,159.03517803416878
240.44393845991908,Hematite Ore,146.16864637802723
395.8687244245755,Hematite Ore,154.85859554473092
477.42028235376625,Banded Iron Formation,117.59564167151466
112.13702936751622,Shale,40.809142082191435
416.52744302054145,Banded Iron Formation,124.5930842024895
793.180056318819,Magnetite Ore,158.7487355082589
559.8540650268435,Basalt,172.35679306802487
251.68613097138976,Banded Iron Formation,123.99697934676924
125.90256801640392,Quartzite,85.34736710579084
199.07542110772357,Shale,46.504441677784264
401.33881641634196,Banded Iron Formation,113.34626121799366
471.0208988741832,Hematite Ore,160.8974640329945
539.2006627282693,Basalt,158.2055290856029
211.69835893951986,Hematite Ore,140.13334412976832
294.1525439904658,Hematite Ore,150.37008458798275
13.494710528203235,Topsoil,12.432795712091256
25.04762196405288,Sand,10.798069342511052
210.5055328976901,Hematite Ore,152.4117822440642
619.8344113286718,Magnetite Ore,164.60430360040922
549.226406919354,Basalt,162.11746201067433
92.33677790142885,Shale,39.157092294723114
376.68250682169105,Hematite Ore,155.95818849619266
436.72572395169266,Banded Iron Formation,118.49620989704022
217.10064700636335,Hematite Ore,158.47620618802833
473.5371269600789,Hematite Ore,153.22519297408388
437.1388600724771,Banded Iron Formation,116.33726902063222
789.6685674166599,Basalt,155.32992439383136
2.2900614516144557,Topsoil,11.006841566226829
429.61136311907825,Hematite Ore,149.31653652908838
166.69644356182314,Shale,45.07352831327306
487.5474149524512,Hematite Ore,150.54198486442635
353.37678968012926,Hematite Ore,148.02067650876552
416.40065776966696,Hematite Ore,143.6759646830123
28.837952130745403,Clay,4.965756469611294
658.1388577650724,Magnetite Ore,179.99936820611032
250.56095281253644,Banded Iron Formation,119.78302013475401
433.79203655458997,Banded Iron Formation,114.36821242462663
664.7599063173769,Basalt,156.18634694867407
640.1881512566082,Basalt,163.77139128184533
326.1470739229571,Hematite Ore,156.29658935947933
433.5141365059046,Hematite Ore,148.23366832934877
28.213973118981972,Clay,14.466709821108417
613.0117083464492,Basalt,165.24920080828528
0.012557475599539458,Clay,3.9390207417959555
84.92276246546977,Shale,49.16134650322799
741.7909514545238,Basalt,159.36762748014874
235.5805082436409,Banded Iron Formation,122.39675071079107
751.6530587908753,Magnetite Ore,168.6504746153659
191.42509651583833,Shale,35.57172050550386
286.7663616501888,Hematite Ore,144.915643695033
92.82467944483743,Shale,39.09973610758189
227.66890742039277,Hematite Ore,151.22938804410202
465.82484089312806,Banded Iron Formation,117.82883972142623
282.5526492934742,Banded Iron Formation,123.35824547056713
557.810903904137,Magnetite Ore,161.24619998812295
708.2570066913866,Magnetite Ore,172.80388222918273
332.02808939714794,Hematite Ore,154.42461082565057
378.74755379518524,Banded Iron Formation,119.72947895068555
437.33061311179745,Hematite Ore,153.4835874723013
104.31964323197711,Shale,51.71350336386065
665.9076184053191,Basalt,148.31697218003936
324.68881392599087,Hematite Ore,148.3324756888949
109.53236967631979,Shale,37.08273099106481
111.80356907342804,Shale,45.178286337012295
616.997639544243,Magnetite Ore,171.59355318273367
513.150090631568,Basalt,160.7732800456451
206.67993899487095,Banded Iron Formation,118.43332718886602
46.64072316803791,Sand,8.516173581969078
495.8980030009131,Banded Iron Formation,120.71547840235188
252.0279492994126,Hematite Ore,152.26647799009524
564.3184132876322,Basalt,155.8137698905704
606.2306061607884,Magnetite Ore,172.07710020308275
784.5672100093117,Basalt,165.94105855769124
364.511734478498,Banded Iron Formation,112.74009259390328
349.4214805747464,Banded Iron Formation,121.36162979849269
185.94620802601148,Dolomite,65.05348543222927
244.766232852482,Banded Iron Formation,119.87804493036096
708.4359364542393,Magnetite Ore,175.5589053467696
376.68404272733466,Hematite Ore,158.798258478645
417.0746405534145,Hematite Ore,143.55365718642145
343.4081708890984,Banded Iron Formation,119.00843838116973
468.7937171056104,Hematite Ore,143.0755169608272
513.163229692314,Magnetite Ore,169.97294802738222
687.5869523359811,Magnetite Ore,179.52734504322603
267.0915818699167,Banded Iron Formation,121.25368154198782
551.0186689080665,Magnetite Ore,170.81472806481315
478.0175235327536,Hematite Ore,144.24835860989404
207.89573303090788,Hematite Ore,147.43111757796424
369.2438700160393,Hematite Ore,154.98986008639642
701.8211028115223,Basalt,161.67436499320453
520.1124395392316,Magnetite Ore,167.94212014950625
350.1462679112941,Hematite Ore,136.88063924939502
542.8748007505698,Basalt,155.7046369840238
681.2199423881599,Basalt,164.2623930246503
251.51370150328464,Banded Iron Formation,116.84545813801594
179.83314799340553,Quartzite,90.70652359236823
5.529220048392336,Laterite,30.763489303712923
89.92403484777594,Dolomite,54.23399556688362
22.271748510011058,Laterite,39.16871383553928
235.07317135686128,Banded Iron Formation,120.67240949536959
134.83389991884405,Dolomite,67.49586615547126
359.3553498864179,Banded Iron Formation,116.07547210022675
748.1380896453159,Basalt,156.354706187174
650.2702557815757,Basalt,163.8830499778828
318.68627897784404,Hematite Ore,159.80851049941253
759.0301329887413,Basalt,164.25679177758053
189.53984959731935,Quartzite,97.170790835595
125.47608233345535,Quartzite,89.0831145014099
762.3877643780207,Basalt,169.65916541688887
576.9562772523118,Magnetite Ore,164.97262927957033
53.672860165590386,Clay,6.933878522973311
788.2505508946108,Magnetite Ore,175.33278615963135
534.3490039829455,Magnetite Ore,175.29513254872177
786.3832829183294,Magnetite Ore,174.06014911079725
668.5170852194219,Magnetite Ore,161.3181860776529
189.88694692435536,Shale,40.968417370180745
616.4847210254507,Magnetite Ore,173.03811543513152
615.8159552147229,Magnetite Ore,173.5796506886966
719.6606234319004,Magnetite Ore,168.5089983356716
240.36368744278124,Banded Iron Formation,123.31671334001113
171.95173425720523,Shale,38.939905068591294
614.4522976181239,Basalt,150.5189548781779
613.1729691085109,Basalt,154.65676444314286
260.5480380370646,Banded Iron Formation,118.98992413340227
759.5491058827355,Magnetite Ore,173.15686914718796
659.2108473720407,Magnetite Ore,169.5058897183443
86.41664805386009,Quartzite,97.46578313558723
343.9005883534075,Hematite Ore,150.37853525223224
276.13859175100464,Hematite Ore,157.38393823225084
305.5011241672201,Banded Iron Formation,107.898445118221
229.3052630556553,Hematite Ore,156.84638098855334
759.0613382666425,Basalt,153.83453084156528
332.6523113558846,Banded Iron Formation,111.01743289984276
119.26898358872987,Shale,39.40674355875745
183.68107571385178,Quartzite,91.40324494576639
282.85531208839194,Hematite Ore,158.04916718466436
408.887986663389,Banded Iron Formation,118.14743116839888
537.6898838737284,Basalt,160.62618153718915
682.2195502630398,Magnetite Ore,171.3316065232251
728.7151615039288,Basalt,164.87692209049584
265.5478078227981,Hematite Ore,147.77443004238364
715.2158857490463,Basalt,153.0603816204528
221.1095469524964,Banded Iron Formation,116.12559668317849
446.41285242395605,Banded Iron Formation,121.56261645320703
643.1449717904883,Magnetite Ore,169.47361587015538
2.2521886670562097,Laterite,36.469656034575806
12.26524346664295,Clay,13.580118315775948
684.7528557650527,Magnetite Ore,177.4344125766696
398.3355323849268,Banded Iron Formation,127.60004137612887
473.32051269381515,Hematite Ore,148.8690274336944
69.43128364567066,Gravel,21.90184278552451
735.4032295770518,Basalt,155.12921783162372
484.1598886276409,Hematite Ore,141.29739611475804
75.93681497316878,Gravel,21.225278922011533
21.996859802858015,Laterite,32.39616121822615
432.2020225139699,Hematite Ore,148.99025475349416
334.43544117800485,Banded Iron Formation,110.31987684580133
448.3520067152689,Hematite Ore,153.12122852217865
260.37430761451066,Banded Iron Formation,112.31116116422815
318.939205651874,Banded Iron Formation,115.56635734591418
719.2426235357628,Basalt,163.40561938716357
615.4460266164791,Basalt,160.33464182625522
542.0847077204783,Magnetite Ore,168.75188439956133
148.24985208509293,Shale,37.631710700138306
18.006872243113126,Laterite,29.905504355096266
632.5257672449239,Magnetite Ore,170.6055656837793
492.3101819753491,Banded Iron Formation,126.61916889865375
252.72476630580414,Banded Iron Formation,123.94153958109455
337.3587777710072,Hematite Ore,151.70010983658145
638.4760375895899,Magnetite Ore,166.4513917569872
673.9492237236859,Basalt,167.8234193460459
641.0801415994882,Basalt,156.02500869878762
644.8485221546936,Basalt,163.0036595891811
502.64522099118903,Magnetite Ore,172.02349670869566
289.71420375157726,Banded Iron Formation,131.16469096160216
327.61723142394743,Hematite Ore,151.61740580079277
213.57518057287325,Hematite Ore,153.3050919369879
786.4392209445862,Basalt,166.50954663535632
223.84133013072676,Hematite Ore,150.7554514069847
115.38189154345959,Shale,41.444799095013494
489.37390184360163,Hematite Ore,151.50693865347603
575.6830117008387,Magnetite Ore,165.5883321895924
145.99586276251816,Quartzite,86.83344560021528
332.75613139687954,Banded Iron Formation,114.18784487567908
617.7541764160779,Basalt,164.9177998866566
276.9144742244447,Hematite Ore,159.89353078888303
156.7716267995438,Shale,44.764056927237384
600.5868360584559,Magnetite Ore,167.8247762516619
727.0449577467164,Magnetite Ore,172.9600302762493
484.75394132573877,Hematite Ore,153.6269177463018
10.994672969320263,Laterite,27.305574448971168
651.7002671753486,Magnetite Ore,169.7018095677071
388.23414972248,Banded Iron Formation,119.83066202643475
289.3345977033434,Banded Iron Formation,110.26123878468809
391.99781318885243,Hematite Ore,153.3135629520202
57.80773873279736,Gravel,20.985521591385506
307.70171909466234,Banded Iron Formation,109.6429424687447
284.81001334804625,Banded Iron Formation,125.36173859337266
18.45546182392681,Laterite,24.145381925489005
442.6513599660882,Banded Iron Formation,113.04305858343568
307.564783546006,Banded Iron Formation,126.77598279533089
576.3068630484877,Basalt,161.26783590598245
22.27880980095085,Sand,4.554873944243669
12.722017645950245,Clay,10.366770035507376
415.0279706604945,Banded Iron Formation,122.28220912608217
708.2260380280283,Basalt,164.36381849943106
321.6381208959196,Banded Iron Formation,125.03071364009415
294.50156148091,Banded Iron Formation,121.52552330887168
424.74843445157705,Hematite Ore,138.23857033856606
179.68759511922795,Dolomite,60.29482550434534
665.8052500876983,Basalt,157.86811307818724
272.0960959047308,Banded Iron Formation,118.9580410414443
711.670983778217,Magnetite Ore,175.9864386207616
377.256931354123,Hematite Ore,147.83126177523704
359.35551164399754,Hematite Ore,144.95463418218142
632.6045410091132,Magnetite Ore,172.90857146109138
89.57455805404804,Dolomite,59.094733469661996
438.00458412506237,Banded Iron Formation,124.66768653063792
614.1269240184818,Magnetite Ore,167.17766852355714
420.23698296127685,Banded Iron Formation,122.23939552863887
176.83689930000855,Dolomite,57.27504617464198
72.02315252158672,Sand,12.999307849211982
360.9471176886411,Banded Iron Formation,113.12353613532106
494.87078238698797,Banded Iron Formation,118.21477005500971
496.52006359859547,Hematite Ore,139.78418234138383
583.835853538669,Magnetite Ore,171.0219253347136
466.6327166272529,Hematite Ore,143.52367362867403
292.30004022071887,Banded Iron Formation,120.2137371228693
103.56145132865686,Shale,35.00831346482666
289.8065904235414,Banded Iron Formation,123.3221903883758
26.284106250378336,Laterite,33.101661248008
385.099131413706,Hematite Ore,152.92298591396226
517.5823107494838,Magnetite Ore,158.5333423079809
135.68161016825496,Dolomite,54.97049350398342
682.8773449176538,Magnetite Ore,170.08667634896895
331.0649309773602,Hematite Ore,152.99110379483162
410.7377557046651,Hematite Ore,151.42785244434035
422.1014990068852,Banded Iron Formation,120.43533137065323
590.7526519155078,Magnetite Ore,168.8510999507738
262.94736775810793,Banded Iron Formation,117.08727940858242
370.80215364827194,Hematite Ore,150.48807205495143
201.2254272666496,Banded Iron Formation,118.48322341334985
531.7965289418163,Magnetite Ore,178.53155972828515
719.337234071646,Magnetite Ore,154.25545361663836
554.3152323988379,Basalt,152.0749598135621
631.9380470158924,Basalt,151.3098411014152
782.8451094944595,Magnetite Ore,164.43524141146648
386.79220352910767,Banded Iron Formation,114.58815723242282
732.0359455730421,Basalt,167.04035711200154
252.82845796785313,Hematite Ore,155.83233215844905
242.6343366123321,Hematite Ore,146.9222306186279
226.16427121977765,Hematite Ore,145.02886596610844
291.61937229311883,Hematite Ore,157.49489259065234
403.1547664660265,Hematite Ore,154.28284433411366
11.875645909490462,Laterite,33.338062351405775
104.53157795096556,Shale,35.589248037881475
181.70084981314022,Shale,34.767281680920306
693.476898066301,Basalt,159.0339899500383
33.25218210614365,Clay,16.71378199137839
45.859329359129845,Laterite,24.138071841593913
162.47372179618438,Shale,42.7865938849651
33.39849398408718,Clay,17.083637000520795
241.39401748686663,Hematite Ore,157.00315228061686
396.8108529878126,Banded Iron Formation,116.98758074797675
284.6742880891104,Hematite Ore,156.03270004227016
759.4652250550702,Magnetite Ore,169.1019014020505
476.1557971251556,Banded Iron Formation,121.52903461689856
192.1348455014888,Quartzite,86.27639208033649
255.50894755540634,Banded Iron Formation,121.52076902334764
179.5512751813205,Quartzite,88.12431206913531
33.21326018894393,Sand,13.98640503975805
784.1443888800636,Magnetite Ore,163.10327412080147
283.3567287998068,Banded Iron Formation,122.94059272292371
47.86564156202591,Gravel,25.398720150157835
417.0489306984496,Hematite Ore,145.1040736074093
312.6997385284628,Banded Iron Formation,111.52839951324778
76.0918328722493,Clay,-2.0768508973232294
120.8224607717896,Shale,42.47998392786689
472.29239345046983,Banded Iron Formation,119.69379477834192
348.59041554453916,Banded Iron Formation,123.43898587142417
56.35613913446029,Sand,3.1417162303507853
548.4325139314077,Magnetite Ore,172.8666894438734
21.640350435552502,Sand,11.001015184029372
456.30946320629266,Hematite Ore,143.99066184744436
104.23328898288959,Dolomite,56.08765541338484
791.3686529127447,Magnetite Ore,181.51997565410738
689.6397119467723,Basalt,170.19098915185685
350.80989795573083,Banded Iron Formation,119.87961139571978
707.5349768129564,Magnetite Ore,164.1702605885092
227.71517373036812,Hematite Ore,154.4980537939748
338.4943037657803,Banded Iron Formation,121.887162114362
721.4687620347884,Basalt,165.76246045303964
136.68090603178786,Quartzite,89.6329469313535
373.1967533343856,Banded Iron Formation,120.61450977337468
397.5404729620687,Banded Iron Formation,116.49268497851686
417.8703588232016,Hematite Ore,151.29727293480164
52.73236744764729,Sand,5.446794434070644
590.8178527841093,Basalt,168.78608855116244
291.40590899735406,Banded Iron Formation,126.35753261229294
710.1007195208331,Basalt,158.00575003189678
577.4930596813547,Basalt,152.31542272161727
765.1077611924484,Magnetite Ore,168.09192754895014
32.58324796436671,Clay,4.246646580104516
778.8788877867707,Magnetite Ore,165.53291235033674
240.0368687039408,Banded Iron Formation,119.11518528283582
286.20433237527044,Banded Iron Formation,113.37187036316692
570.1799472109828,Basalt,162.8314684151179
274.2129797071751,Banded Iron Formation,111.29360874232924
791.9409286866354,Magnetite Ore,171.3859522710229
227.2157992272601,Hematite Ore,153.82011267926433
560.0600475234706,Basalt,164.18887902610925
671.5133980612375,Magnetite Ore,157.35041164000438
526.7338149192556,Basalt,156.30093886814535
476.62473611178154,Hematite Ore,143.0536254851806
134.3279244855931,Quartzite,90.67129326840204
733.0384171935066,Basalt,156.40500674831816
771.2150615868741,Magnetite Ore,167.75101998023246
312.82833759527665,Banded Iron Formation,126.07472775417718
776.4662971080679,Basalt,151.49982084393596
180.12617081855825,Shale,40.611872841788426
323.3242724161773,Hematite Ore,155.3204706929036
554.2474206994478,Basalt,159.85992973736083
37.71664536129702,Gravel,17.028411186072262
430.4922069200608,Banded Iron Formation,124.63768366259805
211.67789138260707,Banded Iron Formation,121.41663549252361
727.9852845939546,Magnetite Ore,179.67982777779753
272.7365850740897,Banded Iron Formation,124.08685167898967
680.4113505734443,Basalt,165.06959154779076
477.31714979595415,Banded Iron Formation,115.8554035862178
365.59320981447456,Banded Iron Formation,120.87522853281767
511.4697432942849,Basalt,159.18089291511723
686.5949020250645,Magnetite Ore,169.2645742983626
376.5313058962586,Banded Iron Formation,119.73061461012534
61.028977889427516,Sand,7.344011226878482
360.9399528174475,Banded Iron Formation,129.73750847448585
671.5224351143548,Basalt,163.20410135420136
152.37624820636464,Shale,40.31238565803243
492.9750978261539,Hematite Ore,148.83674476075194
440.8909082586371,Banded Iron Formation,123.6126537269959
728.9210782223535,Basalt,165.60036451797725
97.48881404430199,Dolomite,56.018040605476685
781.898583928199,Magnetite Ore,167.3107222781902
335.3832503441898,Hematite Ore,149.366304621319
578.5844475185779,Basalt,162.9073696528078
769.9556224708372,Basalt,154.2831533317838
738.0976714076713,Basalt,165.3978455967724
303.21143926721055,Hematite Ore,163.85859036655853
168.04827646833277,Dolomite,62.38305333272443
190.91751077864868,Quartzite,85.0342701782845
265.7153383412142,Banded Iron Formation,123.23936858505955
625.1845823403704,Basalt,167.8500722205501
711.0972378100143,Basalt,151.76380440868218
676.2016963512411,Magnetite Ore,169.46488479470122
93.03230379264082,Dolomite,59.57541396361868
140.74050886971818,Shale,41.49199337868788
163.6157812482388,Quartzite,92.31223025097366
572.4053153265257,Basalt,162.2054246087341
535.8461505172579,Magnetite Ore,165.92110926267014
620.4002290360598,Magnetite Ore,172.03587847195186
472.0253168157173,Hematite Ore,141.7467732295364
240.20715768384645,Hematite Ore,138.994619272499
365.6662817158407,Hematite Ore,149.55742956901597
526.9401756280308,Magnetite Ore,161.50152322846708
183.7342193296621,Shale,32.3131039318587
572.8398485312175,Magnetite Ore,171.33758078074771
793.8967105468188,Basalt,161.57222720808943
631.1331320096638,Magnetite Ore,164.45919045735104
717.9967721980868,Magnetite Ore,170.7967233715495
418.7971604346792,Hematite Ore,154.91989953984472
235.36012650798605,Banded Iron Formation,123.20513448506213
394.7028582388046,Hematite Ore,150.6489194638219
223.7081671664927,Banded Iron Formation,121.16778126891467
657.2505589338784,Magnetite Ore,175.26589196325605
22.42808976984305,Sand,2.4177171739883088
245.9901367529108,Banded Iron Formation,116.0981336029233
138.16597491410585,Dolomite,61.60581953008654
121.15711709285631,Quartzite,85.25985687198512
8.154070760228116,Topsoil,6.593064953282084
4.877940624803845,Laterite,32.99004004745146
180.40434311249703,Quartzite,90.11609297426696
667.9894789505682,Basalt,159.1413924732831
540.826325968599,Basalt,157.0614092126171
514.7494883472434,Magnetite Ore,163.28562085682975
697.6276483564129,Magnetite Ore,161.45730122503164
181.11857668404588,Dolomite,56.03223054812558
71.3240327716492,Sand,8.329819000127042
173.48038054012687,Quartzite,79.82796398467782
790.0307697438757,Magnetite Ore,169.72283771156117
104.6507612511009,Shale,35.85824838433624
143.80532425970642,Dolomite,60.65205939589928
55.164308088700764,Gravel,8.509966200785728
222.48188946894106,Hematite Ore,146.22284838674048
491.21350053256424,Banded Iron Formation,120.68071822824098
246.53832827445424,Hematite Ore,150.91297692907526
795.0282880571613,Basalt,158.12812108078816
205.0564903835629,Hematite Ore,148.51724146705513
464.89516447719905,Banded Iron Formation,128.4960977538026
505.7220159961031,Basalt,152.382498569251
409.0848470702352,Hematite Ore,156.69175036493695
268.63558041720336,Hematite Ore,149.36352270541738
237.6476908573326,Banded Iron Formation,120.26753732930919
550.2662529193842,Basalt,154.53404827817278
758.9438335831577,Basalt,157.66697164773217
705.4056645016974,Magnetite Ore,164.92426299295377
116.87517707316069,Dolomite,64.19858405872725
773.280333139243,Basalt,156.41779369316106
262.91848899740324,Banded Iron Formation,122.87699965597736
100.80088225013144,Quartzite,80.97075851633579
73.95686377463218,Laterite,30.360563163075483
459.81313966367077,Banded Iron Formation,115.96274220913891
458.76047463033666,Hematite Ore,158.20701962086937
25.742673381908165,Sand,-1.9570297691277894
14.61408731039242,Clay,4.79155134012812
589.6877396900067,Basalt,162.5513267299274
361.3583262590399,Hematite Ore,148.349048616317
53.711495496243074,Gravel,28.848462549756675
355.1349190992629,Hematite Ore,154.72877641477237
623.9630066837042,Basalt,163.00951475950478
106.44007448205342,Quartzite,83.12975541265237
65.73646878890385,Laterite,27.76100737599298
241.7892133327456,Banded Iron Formation,116.73724227861013
192.38689513931755,Dolomite,61.03270393532149
517.1042426602659,Magnetite Ore,162.37774785506707
702.2490001254603,Basalt,157.49407306549153
298.48453590537815,Hematite Ore,156.95496254286545
168.21043935575057,Shale,42.607151393557814
289.0498679762517,Hematite Ore,147.65297584842926
371.15113247163254,Hematite Ore,159.04503158476703
257.3429631389342,Hematite Ore,151.0058769771053
414.749376736337,Hematite Ore,143.3951681300406
169.51475922720425,Quartzite,91.5062677619988
798.3841067127214,Magnetite Ore,169.9562177962481
244.31420881135136,Banded Iron Formation,117.52616548797732
24.866618179189715,Laterite,35.39526618001477
227.63009905486058,Hematite Ore,148.91325807114137
71.06849922499832,Clay,13.190991802456494
266.0498648931824,Hematite Ore,142.05155878826577
703.7813412450428,Magnetite Ore,165.78015381893258
656.0212567352193,Basalt,148.88683579120544
510.94287938953676,Magnetite Ore,179.51804154102823
653.2261723557995,Basalt,159.66913774005712
244.13340586023295,Hematite Ore,150.8649935691505
583.2999397163222,Basalt,161.70828629946033
522.8889129162645,Basalt,154.08255326065853
679.3151898913746,Magnetite Ore,163.5720536999737
594.8960483762346,Magnetite Ore,172.2444957773377
749.0747253847269,Magnetite Ore,175.10008769786774
369.46349541340896,Hematite Ore,140.8479892876731
618.7684241812592,Magnetite Ore,168.00495420353025
291.77700020829354,Banded Iron Formation,115.04472518095413
746.7653805947285,Magnetite Ore,159.49098379754867
159.57843075855297,Dolomite,61.35757212278187
402.0052614197673,Hematite Ore,152.5462842060159
616.9521577342523,Magnetite Ore,172.02097315602805
306.67836012287097,Hematite Ore,152.52744867976446
765.671486198311,Basalt,159.13495436769148
459.93001840107127,Banded Iron Formation,117.90632416156916
688.4034159418005,Basalt,157.22006386194028
750.40653383282,Basalt,166.78108251182323
28.134969095106843,Gravel,21.95022911155933
641.5976826951905,Basalt,157.8872341578578
613.3270213131443,Magnetite Ore,170.75327185888725
254.415873512687,Hematite Ore,142.80048546686072
649.808249999834,Basalt,157.00440308045992
59.63509661972619,Sand,9.343170395201428
691.0853031968634,Magnetite Ore,160.77442824822575
544.2719852837726,Magnetite Ore,171.69079311621408
394.33380022895903,Hematite Ore,142.3456514732495
413.13094447143027,Hematite Ore,148.42139153161327
739.6678857849543,Basalt,169.09975491515235
